0.424954,0.817426,1.2
0.495793,0.664101,1.2
0.566631,0.510776,1.2
0.637469,0.35745,1.2
0.708308,0.204125,1.2
0.779146,0.0508003,1.2
0.849985,-0.102525,1.2
0.920823,-0.25585,1.2
0.991662,-0.409175,1.2
1.0625,-0.5625,1.2
1.0625,-0.5625,1.2
1.0625,-0.5625,1.2
1.0625,-0.5625,1.2
1.0625,-0.5625,1.2
1.0625,-0.562455,1.2
1.0625,-0.56238,1.2
1.0625,-0.562275,1.2
1.0625,-0.56214,1.2
1.0625,-0.561975,1.2
1.0625,-0.56178,1.2
1.0625,-0.561555,1.2
1.0625,-0.5613,1.2
1.0625,-0.561015,1.2
1.0625,-0.5607,1.2
1.0625,-0.560355,1.2
1.0625,-0.55998,1.2
1.0625,-0.559575,1.2
1.0625,-0.55914,1.2
1.0625,-0.558675,1.2
1.0625,-0.55818,1.2
1.0625,-0.557655,1.2
1.0625,-0.5571,1.2
1.0625,-0.556515,1.2
1.0625,-0.5559,1.2
1.0625,-0.555255,1.2
1.0625,-0.55458,1.2
1.0625,-0.553875,1.2
1.0625,-0.55314,1.2
1.0625,-0.552375,1.2
1.0625,-0.55158,1.2
1.0625,-0.550755,1.2
1.0625,-0.5499,1.2
1.0625,-0.549015,1.2
1.0625,-0.5481,1.2
1.0625,-0.547155,1.2
1.0625,-0.54618,1.2
1.0625,-0.545175,1.2
1.0625,-0.54414,1.2
1.0625,-0.543075,1.2
1.0625,-0.54198,1.2
1.0625,-0.540855,1.2
1.0625,-0.5397,1.2
1.0625,-0.538515,1.2
1.0625,-0.5373,1.2
1.0625,-0.536055,1.2
1.0625,-0.53478,1.2
1.0625,-0.533475,1.2
1.0625,-0.53214,1.2
1.0625,-0.530775,1.2
1.0625,-0.52938,1.2
1.0625,-0.527955,1.2
1.0625,-0.5265,1.2
1.0625,-0.525015,1.2
1.0625,-0.5235,1.2
1.0625,-0.521955,1.2
1.0625,-0.52038,1.2
1.0625,-0.518775,1.2
1.0625,-0.51714,1.2
1.0625,-0.515475,1.2
1.0625,-0.51378,1.2
1.0625,-0.512055,1.2
1.0625,-0.5103,1.2
1.0625,-0.508515,1.2
1.0625,-0.5067,1.2
1.0625,-0.504855,1.2
1.0625,-0.50298,1.2
1.0625,-0.501075,1.2
1.0625,-0.49914,1.2
1.0625,-0.497175,1.2
1.0625,-0.49518,1.2
1.0625,-0.493155,1.2
1.0625,-0.4911,1.2
1.0625,-0.489015,1.2
1.0625,-0.4869,1.2
1.0625,-0.484755,1.2
1.0625,-0.48258,1.2
1.0625,-0.480375,1.2
1.0625,-0.47814,1.2
1.0625,-0.475875,1.2
1.0625,-0.47358,1.2
1.0625,-0.471255,1.2
1.0625,-0.4689,1.2
1.0625,-0.466515,1.2
1.0625,-0.4641,1.2
1.0625,-0.461655,1.2
1.0625,-0.45918,1.2
1.0625,-0.456675,1.2
1.0625,-0.45414,1.2
1.0625,-0.451575,1.2
1.0625,-0.44898,1.2
1.0625,-0.446355,1.2
1.0625,-0.4437,1.2
1.0625,-0.441015,1.2
1.0625,-0.4383,1.2
1.0625,-0.435555,1.2
1.0625,-0.43278,1.2
1.0625,-0.429975,1.2
1.0625,-0.42714,1.2
1.0625,-0.424275,1.2
1.0625,-0.42138,1.2
1.0625,-0.418455,1.2
1.0625,-0.4155,1.2
1.0625,-0.412515,1.2
1.0625,-0.4095,1.2
1.0625,-0.406455,1.2
1.0625,-0.40338,1.2
1.0625,-0.400275,1.2
1.0625,-0.39714,1.2
1.0625,-0.393975,1.2
1.0625,-0.39078,1.2
1.0625,-0.387555,1.2
1.0625,-0.3843,1.2
1.0625,-0.381015,1.2
1.0625,-0.3777,1.2
1.0625,-0.374355,1.2
1.0625,-0.37098,1.2
1.0625,-0.367575,1.2
1.0625,-0.36414,1.2
1.0625,-0.360675,1.2
1.0625,-0.35718,1.2
1.0625,-0.353655,1.2
1.0625,-0.3501,1.2
1.0625,-0.346515,1.2
1.0625,-0.3429,1.2
1.0625,-0.339255,1.2
1.0625,-0.33558,1.2
1.0625,-0.331875,1.2
1.0625,-0.32814,1.2
1.0625,-0.324375,1.2
1.0625,-0.32058,1.2
1.0625,-0.316755,1.2
1.0625,-0.3129,1.2
1.0625,-0.309015,1.2
1.0625,-0.3051,1.2
1.0625,-0.301155,1.2
1.0625,-0.29718,1.2
1.0625,-0.293175,1.2
1.0625,-0.28914,1.2
1.0625,-0.285075,1.2
1.0625,-0.28098,1.2
1.0625,-0.276855,1.2
1.0625,-0.2727,1.2
1.0625,-0.268515,1.2
1.0625,-0.2643,1.2
1.0625,-0.260055,1.2
1.0625,-0.258555,1.2
1.0625,-0.257055,1.2
1.0625,-0.255555,1.2
1.0625,-0.254055,1.2
1.0625,-0.252555,1.2
1.0625,-0.251055,1.2
1.0625,-0.249555,1.2
1.0625,-0.248055,1.2
1.0625,-0.246555,1.2
1.0625,-0.245055,1.2
1.0625,-0.243555,1.2
1.0625,-0.242055,1.2
1.0625,-0.240555,1.2
1.0625,-0.239055,1.2
1.0625,-0.237555,1.2
1.0625,-0.236055,1.2
1.0625,-0.23184,1.2
1.0625,-0.227655,1.2
1.0625,-0.2235,1.2
1.0625,-0.219375,1.2
1.0625,-0.21528,1.2
1.0625,-0.211215,1.2
1.0625,-0.20718,1.2
1.0625,-0.203175,1.2
1.0625,-0.1992,1.2
1.0625,-0.195255,1.2
1.0625,-0.19134,1.2
1.0625,-0.187455,1.2
1.0625,-0.1836,1.2
1.0625,-0.179775,1.2
1.0625,-0.17598,1.2
1.0625,-0.172215,1.2
1.0625,-0.16848,1.2
1.0625,-0.164775,1.2
1.0625,-0.1611,1.2
1.0625,-0.157455,1.2
1.0625,-0.15384,1.2
1.0625,-0.150255,1.2
1.0625,-0.1467,1.2
1.0625,-0.143175,1.2
1.0625,-0.13968,1.2
1.0625,-0.136215,1.2
1.0625,-0.13278,1.2
1.0625,-0.129375,1.2
1.0625,-0.126,1.2
1.0625,-0.122655,1.2
1.0625,-0.11934,1.2
1.0625,-0.116055,1.2
1.0625,-0.1128,1.2
1.0625,-0.109575,1.2
1.0625,-0.10638,1.2
1.0625,-0.103215,1.2
1.0625,-0.10008,1.2
1.0625,-0.096975,1.2
1.0625,-0.0939,1.2
1.0625,-0.090855,1.2
1.0625,-0.08784,1.2
1.0625,-0.084855,1.2
1.0625,-0.0819,1.2
1.0625,-0.078975,1.2
1.0625,-0.07608,1.2
1.0625,-0.073215,1.2
1.0625,-0.07038,1.2
1.0625,-0.067575,1.2
1.0625,-0.0648,1.2
1.0625,-0.062055,1.2
1.0625,-0.05934,1.2
1.0625,-0.056655,1.2
1.0625,-0.054,1.2
1.0625,-0.051375,1.2
1.0625,-0.04878,1.2
1.0625,-0.046215,1.2
1.0625,-0.04368,1.2
1.0625,-0.041175,1.2
1.0625,-0.0387,1.2
1.0625,-0.036255,1.2
1.0625,-0.03384,1.2
1.0625,-0.031455,1.2
1.0625,-0.0291,1.2
1.0625,-0.026775,1.2
1.0625,-0.02448,1.2
1.0625,-0.022215,1.2
1.0625,-0.01998,1.2
1.0625,-0.017775,1.2
1.0625,-0.0156,1.2
1.0625,-0.013455,1.2
1.0625,-0.01134,1.2
1.0625,-0.009255,1.2
1.0625,-0.0072,1.2
1.0625,-0.005175,1.2
1.0625,-0.00318,1.2
1.0625,-0.001215,1.2
1.0625,0.00072,1.2
1.0625,0.002625,1.2
1.0625,0.0045,1.2
1.0625,0.006345,1.2
1.0625,0.00816,1.2
1.0625,0.009945,1.2
1.0625,0.0117,1.2
1.0625,0.013425,1.2
1.0625,0.01512,1.2
1.0625,0.016785,1.2
1.0625,0.01842,1.2
1.0625,0.020025,1.2
1.0625,0.0216,1.2
1.0625,0.023145,1.2
1.0625,0.02466,1.2
1.0625,0.026145,1.2
1.0625,0.0276,1.2
1.0625,0.029025,1.2
1.0625,0.03042,1.2
1.0625,0.031785,1.2
1.0625,0.03312,1.2
1.0625,0.034425,1.2
1.0625,0.0357,1.2
1.0625,0.036945,1.2
1.0625,0.03816,1.2
1.0625,0.039345,1.2
1.0625,0.0405,1.2
1.0625,0.041625,1.2
1.0625,0.04272,1.2
1.0625,0.043785,1.2
1.0625,0.04482,1.2
1.0625,0.045825,1.2
1.0625,0.0468,1.2
1.0625,0.047745,1.2
1.0625,0.04866,1.2
1.0625,0.049545,1.2
1.0625,0.0504,1.2
1.0625,0.051225,1.2
1.0625,0.05202,1.2
1.0625,0.052785,1.2
1.0625,0.05352,1.2
1.0625,0.054225,1.2
1.0625,0.0549,1.2
1.0625,0.055545,1.2
1.0625,0.05616,1.2
1.0625,0.056745,1.2
1.0625,0.0573,1.2
1.0625,0.057825,1.2
1.0625,0.05832,1.2
1.0625,0.058785,1.2
1.0625,0.05922,1.2
1.0625,0.059625,1.2
1.0625,0.06,1.2
1.0625,0.060345,1.2
1.0625,0.06066,1.2
1.0625,0.060945,1.2
1.0625,0.0612,1.2
1.0625,0.061425,1.2
1.0625,0.06162,1.2
1.0625,0.061785,1.2
1.0625,0.06192,1.2
1.0625,0.062025,1.2
1.0625,0.0621,1.2
1.0625,0.062145,1.2
1.0625,0.06216,1.2
1.0625,0.062145,1.2
1.0625,0.0625,1.2
1.0625,0.0625,1.2
1.0625,0.0625,1.2
1.0625,0.0625,1.2
1.0625,0.0625,1.2
1.0625,0.0625,1.2
1.0625,0.0625,1.2
1.0625,0.0625,1.2
1.06245,0.0625,1.2
1.06238,0.0625,1.2
1.06228,0.0625,1.2
1.06214,0.0625,1.2
1.06197,0.0625,1.2
1.06178,0.0625,1.2
1.06155,0.0625,1.2
1.0613,0.0625,1.2
1.06101,0.0625,1.2
1.0607,0.0625,1.2
1.06035,0.0625,1.2
1.05998,0.0625,1.2
1.05958,0.0625,1.2
1.05914,0.0625,1.2
1.05868,0.0625,1.2
1.05818,0.0625,1.2
1.05766,0.0625,1.2
1.0571,0.0625,1.2
1.05652,0.0625,1.2
1.0559,0.0625,1.2
1.05525,0.0625,1.2
1.05458,0.0625,1.2
1.05388,0.0625,1.2
1.05314,0.0625,1.2
1.05238,0.0625,1.2
1.05158,0.0625,1.2
1.05076,0.0625,1.2
1.0499,0.0625,1.2
1.04901,0.0625,1.2
1.0481,0.0625,1.2
1.04715,0.0625,1.2
1.04618,0.0625,1.2
1.04517,0.0625,1.2
1.04414,0.0625,1.2
1.04307,0.0625,1.2
1.04198,0.0625,1.2
1.04085,0.0625,1.2
1.0397,0.0625,1.2
1.03851,0.0625,1.2
1.0373,0.0625,1.2
1.03606,0.0625,1.2
1.03478,0.0625,1.2
1.03348,0.0625,1.2
1.03214,0.0625,1.2
1.03078,0.0625,1.2
1.02938,0.0625,1.2
1.02795,0.0625,1.2
1.0265,0.0625,1.2
1.02502,0.0625,1.2
1.0235,0.0625,1.2
1.02196,0.0625,1.2
1.02038,0.0625,1.2
1.01877,0.0625,1.2
1.01714,0.0625,1.2
1.01547,0.0625,1.2
1.01378,0.0625,1.2
1.01206,0.0625,1.2
1.0103,0.0625,1.2
1.00852,0.0625,1.2
1.0067,0.0625,1.2
1.00486,0.0625,1.2
1.00298,0.0625,1.2
1.00108,0.0625,1.2
0.99914,0.0625,1.2
0.997235,0.0625,1.2
0.99536,0.0625,1.2
0.993515,0.0625,1.2
0.9917,0.0625,1.2
0.989915,0.0625,1.2
0.98816,0.0625,1.2
0.986435,0.0625,1.2
0.98474,0.0625,1.2
0.983075,0.0625,1.2
0.98144,0.0625,1.2
0.979835,0.0625,1.2
0.97826,0.0625,1.2
0.976715,0.0625,1.2
0.9752,0.0625,1.2
0.973715,0.0625,1.2
0.97226,0.0625,1.2
0.970835,0.0625,1.2
0.96944,0.0625,1.2
0.968075,0.0625,1.2
0.96674,0.0625,1.2
0.965435,0.0625,1.2
0.96416,0.0625,1.2
0.962915,0.0625,1.2
0.9617,0.0625,1.2
0.960515,0.0625,1.2
0.95936,0.0625,1.2
0.958235,0.0625,1.2
0.95714,0.0625,1.2
0.956075,0.0625,1.2
0.95504,0.0625,1.2
0.954035,0.0625,1.2
0.95306,0.0625,1.2
0.952115,0.0625,1.2
0.9512,0.0625,1.2
0.950315,0.0625,1.2
0.94946,0.0625,1.2
0.948635,0.0625,1.2
0.94784,0.0625,1.2
0.947075,0.0625,1.2
0.94634,0.0625,1.2
0.945635,0.0625,1.2
0.94496,0.0625,1.2
0.944315,0.0625,1.2
0.9437,0.0625,1.2
0.943115,0.0625,1.2
0.94256,0.0625,1.2
0.942035,0.0625,1.2
0.94154,0.0625,1.2
0.941075,0.0625,1.2
0.94064,0.0625,1.2
0.940235,0.0625,1.2
0.93986,0.0625,1.2
0.939515,0.0625,1.2
0.9392,0.0625,1.2
0.938915,0.0625,1.2
0.93866,0.0625,1.2
0.938435,0.0625,1.2
0.93824,0.0625,1.2
0.938075,0.0625,1.2
0.93794,0.0625,1.2
0.937835,0.0625,1.2
0.93776,0.0625,1.2
0.937715,0.0625,1.2
0.9377,0.0625,1.2
0.937715,0.0625,1.2
0.9375,0.0625,1.2
0.9375,0.0625,1.2
0.9375,0.0625,1.2
0.9375,0.0625,1.2
0.9375,0.0625,1.2
0.9375,0.0625,1.2
0.9375,0.0625,1.2
0.9375,0.0625,1.2
0.9375,0.062455,1.2
0.9375,0.06238,1.2
0.9375,0.062275,1.2
0.9375,0.06214,1.2
0.9375,0.061975,1.2
0.9375,0.06178,1.2
0.9375,0.061555,1.2
0.9375,0.0613,1.2
0.9375,0.061015,1.2
0.9375,0.0607,1.2
0.9375,0.060355,1.2
0.9375,0.05998,1.2
0.9375,0.059575,1.2
0.9375,0.05914,1.2
0.9375,0.058675,1.2
0.9375,0.05818,1.2
0.9375,0.057655,1.2
0.9375,0.0571,1.2
0.9375,0.056515,1.2
0.9375,0.0559,1.2
0.9375,0.055255,1.2
0.9375,0.05458,1.2
0.9375,0.053875,1.2
0.9375,0.05314,1.2
0.9375,0.052375,1.2
0.9375,0.05158,1.2
0.9375,0.050755,1.2
0.9375,0.0499,1.2
0.9375,0.049015,1.2
0.9375,0.0481,1.2
0.9375,0.047155,1.2
0.9375,0.04618,1.2
0.9375,0.045175,1.2
0.9375,0.04414,1.2
0.9375,0.043075,1.2
0.9375,0.04198,1.2
0.9375,0.040855,1.2
0.9375,0.0397,1.2
0.9375,0.038515,1.2
0.9375,0.0373,1.2
0.9375,0.036055,1.2
0.9375,0.03478,1.2
0.9375,0.033475,1.2
0.9375,0.03214,1.2
0.9375,0.030775,1.2
0.9375,0.02938,1.2
0.9375,0.027955,1.2
0.9375,0.0265,1.2
0.9375,0.025015,1.2
0.9375,0.0235,1.2
0.9375,0.021955,1.2
0.9375,0.02038,1.2
0.9375,0.018775,1.2
0.9375,0.01714,1.2
0.9375,0.015475,1.2
0.9375,0.01378,1.2
0.9375,0.012055,1.2
0.9375,0.0103,1.2
0.9375,0.008515,1.2
0.9375,0.0067,1.2
0.9375,0.004855,1.2
0.9375,0.00298,1.2
0.9375,0.001075,1.2
0.9375,-0.00086,1.2
0.9375,-0.002825,1.2
0.9375,-0.00482,1.2
0.9375,-0.006845,1.2
0.9375,-0.0089,1.2
0.9375,-0.010985,1.2
0.9375,-0.0131,1.2
0.9375,-0.015245,1.2
0.9375,-0.01742,1.2
0.9375,-0.019625,1.2
0.9375,-0.02186,1.2
0.9375,-0.024125,1.2
0.9375,-0.02642,1.2
0.9375,-0.028745,1.2
0.9375,-0.0311,1.2
0.9375,-0.033485,1.2
0.9375,-0.0359,1.2
0.9375,-0.038345,1.2
0.9375,-0.04082,1.2
0.9375,-0.043325,1.2
0.9375,-0.04586,1.2
0.9375,-0.048425,1.2
0.9375,-0.05102,1.2
0.9375,-0.053645,1.2
0.9375,-0.0563,1.2
0.9375,-0.058985,1.2
0.9375,-0.0617,1.2
0.9375,-0.064445,1.2
0.9375,-0.06716,1.2
0.9375,-0.069845,1.2
0.9375,-0.0725,1.2
0.9375,-0.075125,1.2
0.9375,-0.07772,1.2
0.9375,-0.080285,1.2
0.9375,-0.08282,1.2
0.9375,-0.085325,1.2
0.9375,-0.0878,1.2
0.9375,-0.090245,1.2
0.9375,-0.09266,1.2
0.9375,-0.095045,1.2
0.9375,-0.0974,1.2
0.9375,-0.099725,1.2
0.9375,-0.10202,1.2
0.9375,-0.104285,1.2
0.9375,-0.10652,1.2
0.9375,-0.108725,1.2
0.9375,-0.1109,1.2
0.9375,-0.113045,1.2
0.9375,-0.11516,1.2
0.9375,-0.117245,1.2
0.9375,-0.1193,1.2
0.9375,-0.121325,1.2
0.9375,-0.12332,1.2
0.9375,-0.125285,1.2
0.9375,-0.12722,1.2
0.9375,-0.129125,1.2
0.9375,-0.131,1.2
0.9375,-0.132845,1.2
0.9375,-0.13466,1.2
0.9375,-0.136445,1.2
0.9375,-0.1382,1.2
0.9375,-0.139925,1.2
0.9375,-0.14162,1.2
0.9375,-0.143285,1.2
0.9375,-0.14492,1.2
0.9375,-0.146525,1.2
0.9375,-0.1481,1.2
0.9375,-0.149645,1.2
0.9375,-0.15116,1.2
0.9375,-0.152645,1.2
0.9375,-0.1541,1.2
0.9375,-0.155525,1.2
0.9375,-0.15692,1.2
0.9375,-0.158285,1.2
0.9375,-0.15962,1.2
0.9375,-0.160925,1.2
0.9375,-0.1622,1.2
0.9375,-0.163445,1.2
0.9375,-0.16466,1.2
0.9375,-0.165845,1.2
0.9375,-0.167,1.2
0.9375,-0.168125,1.2
0.9375,-0.16922,1.2
0.9375,-0.170285,1.2
0.9375,-0.17132,1.2
0.9375,-0.172325,1.2
0.9375,-0.1733,1.2
0.9375,-0.174245,1.2
0.9375,-0.17516,1.2
0.9375,-0.176045,1.2
0.9375,-0.1769,1.2
0.9375,-0.177725,1.2
0.9375,-0.17852,1.2
0.9375,-0.179285,1.2
0.9375,-0.18002,1.2
0.9375,-0.180725,1.2
0.9375,-0.1814,1.2
0.9375,-0.182045,1.2
0.9375,-0.18266,1.2
0.9375,-0.183245,1.2
0.9375,-0.1838,1.2
0.9375,-0.184325,1.2
0.9375,-0.18482,1.2
0.9375,-0.185285,1.2
0.9375,-0.18572,1.2
0.9375,-0.186125,1.2
0.9375,-0.1865,1.2
0.9375,-0.186845,1.2
0.9375,-0.18716,1.2
0.9375,-0.187445,1.2
0.9375,-0.1877,1.2
0.9375,-0.187925,1.2
0.9375,-0.18812,1.2
0.9375,-0.188285,1.2
0.9375,-0.18842,1.2
0.9375,-0.188525,1.2
0.9375,-0.1886,1.2
0.9375,-0.188645,1.2
0.9375,-0.18866,1.2
0.9375,-0.1875,1.2
0.9375,-0.1875,1.2
0.9375,-0.1875,1.2
0.9375,-0.1875,1.2
0.9375,-0.1875,1.2
0.9375,-0.1875,1.2
0.9375,-0.1875,1.2
0.9375,-0.1875,1.2
0.937455,-0.1875,1.2
0.93738,-0.1875,1.2
0.937275,-0.1875,1.2
0.93714,-0.1875,1.2
0.936975,-0.1875,1.2
0.93678,-0.1875,1.2
0.936555,-0.1875,1.2
0.9363,-0.1875,1.2
0.936015,-0.1875,1.2
0.9357,-0.1875,1.2
0.935355,-0.1875,1.2
0.93498,-0.1875,1.2
0.934575,-0.1875,1.2
0.93414,-0.1875,1.2
