1.02324,-0.828472,1.2
1.0276,-0.826697,1.2
1.03197,-0.824923,1.2
1.03633,-0.823148,1.2
1.04069,-0.821373,1.2
1.04505,-0.819599,1.2
1.04941,-0.817824,1.2
1.05378,-0.816049,1.2
1.05814,-0.814275,1.2
1.0625,-0.8125,1.2
1.0625,-0.8125,1.2
1.0625,-0.8125,1.2
1.0625,-0.8125,1.2
1.0625,-0.8125,1.2
1.0625,-0.81244,1.2
1.0625,-0.81234,1.2
1.0625,-0.8122,1.2
1.0625,-0.81202,1.2
1.0625,-0.8118,1.2
1.0625,-0.81154,1.2
1.0625,-0.81124,1.2
1.0625,-0.8109,1.2
1.0625,-0.81052,1.2
1.0625,-0.8101,1.2
1.0625,-0.80964,1.2
1.0625,-0.80914,1.2
1.0625,-0.8086,1.2
1.0625,-0.80802,1.2
1.0625,-0.8074,1.2
1.0625,-0.80674,1.2
1.0625,-0.80604,1.2
1.0625,-0.8053,1.2
1.0625,-0.80452,1.2
1.0625,-0.8037,1.2
1.0625,-0.80284,1.2
1.0625,-0.80194,1.2
1.0625,-0.801,1.2
1.0625,-0.80002,1.2
1.0625,-0.799,1.2
1.0625,-0.79794,1.2
1.0625,-0.79684,1.2
1.0625,-0.7957,1.2
1.0625,-0.79452,1.2
1.0625,-0.7933,1.2
1.0625,-0.79204,1.2
1.0625,-0.79074,1.2
1.0625,-0.7894,1.2
1.0625,-0.78802,1.2
1.0625,-0.7866,1.2
1.0625,-0.78514,1.2
1.0625,-0.78364,1.2
1.0625,-0.7821,1.2
1.0625,-0.78052,1.2
1.0625,-0.7789,1.2
1.0625,-0.77724,1.2
1.0625,-0.77554,1.2
1.0625,-0.7738,1.2
1.0625,-0.77202,1.2
1.0625,-0.7702,1.2
1.0625,-0.76834,1.2
1.0625,-0.76644,1.2
1.0625,-0.7645,1.2
1.0625,-0.76252,1.2
1.0625,-0.7605,1.2
1.0625,-0.75844,1.2
1.0625,-0.75634,1.2
1.0625,-0.7542,1.2
1.0625,-0.75202,1.2
1.0625,-0.7498,1.2
1.0625,-0.74754,1.2
1.0625,-0.74524,1.2
1.0625,-0.7429,1.2
1.0625,-0.74052,1.2
1.0625,-0.7381,1.2
1.0625,-0.73564,1.2
1.0625,-0.73314,1.2
1.0625,-0.7306,1.2
1.0625,-0.72802,1.2
1.0625,-0.7254,1.2
1.0625,-0.72274,1.2
1.0625,-0.72004,1.2
1.0625,-0.7173,1.2
1.0625,-0.71452,1.2
1.0625,-0.7117,1.2
1.0625,-0.70884,1.2
1.0625,-0.70594,1.2
1.0625,-0.703,1.2
1.0625,-0.70002,1.2
1.0625,-0.697,1.2
1.0625,-0.69394,1.2
1.0625,-0.69084,1.2
1.0625,-0.6877,1.2
1.0625,-0.68452,1.2
1.0625,-0.6813,1.2
1.0625,-0.67804,1.2
1.0625,-0.67474,1.2
1.0625,-0.6714,1.2
1.0625,-0.66802,1.2
1.0625,-0.6646,1.2
1.0625,-0.66114,1.2
1.0625,-0.65764,1.2
1.0625,-0.6541,1.2
1.0625,-0.65052,1.2
1.0625,-0.6469,1.2
1.0625,-0.64324,1.2
1.0625,-0.63954,1.2
1.0625,-0.6358,1.2
1.0625,-0.63202,1.2
1.0625,-0.6282,1.2
1.0625,-0.62434,1.2
1.0625,-0.62044,1.2
1.0625,-0.6165,1.2
1.0625,-0.61252,1.2
1.0625,-0.6085,1.2
1.0625,-0.60444,1.2
1.0625,-0.60034,1.2
1.0625,-0.5962,1.2
1.0625,-0.59202,1.2
1.0625,-0.5878,1.2
1.0625,-0.58354,1.2
1.0625,-0.57924,1.2
1.0625,-0.5749,1.2
1.0625,-0.57052,1.2
1.0625,-0.5661,1.2
1.0625,-0.56164,1.2
1.0625,-0.55714,1.2
1.0625,-0.5526,1.2
1.0625,-0.54802,1.2
1.0625,-0.5434,1.2
1.0625,-0.53874,1.2
1.0625,-0.53404,1.2
1.0625,-0.5293,1.2
1.0625,-0.52452,1.2
1.0625,-0.5197,1.2
1.0625,-0.51484,1.2
1.0625,-0.50994,1.2
1.0625,-0.505,1.2
1.0625,-0.50002,1.2
1.0625,-0.495,1.2
1.0625,-0.48994,1.2
1.0625,-0.48484,1.2
1.0625,-0.4797,1.2
1.0625,-0.47452,1.2
1.0625,-0.4693,1.2
1.0625,-0.46404,1.2
1.0625,-0.45874,1.2
1.0625,-0.4534,1.2
1.0625,-0.44802,1.2
1.0625,-0.4426,1.2
1.0625,-0.43714,1.2
1.0625,-0.43164,1.2
1.0625,-0.4261,1.2
1.0625,-0.42052,1.2
1.0625,-0.4149,1.2
1.0625,-0.40924,1.2
1.0625,-0.40724,1.2
1.0625,-0.40524,1.2
1.0625,-0.40324,1.2
1.0625,-0.40124,1.2
1.0625,-0.39924,1.2
1.0625,-0.39724,1.2
1.0625,-0.39524,1.2
1.0625,-0.39324,1.2
1.0625,-0.39124,1.2
1.0625,-0.38924,1.2
1.0625,-0.38724,1.2
1.0625,-0.38524,1.2
1.0625,-0.38324,1.2
1.0625,-0.38124,1.2
1.0625,-0.37924,1.2
1.0625,-0.37724,1.2
1.0625,-0.37524,1.2
1.0625,-0.37324,1.2
1.0625,-0.37124,1.2
1.0625,-0.36924,1.2
1.0625,-0.36724,1.2
1.0625,-0.36524,1.2
1.0625,-0.36324,1.2
1.0625,-0.36124,1.2
1.0625,-0.35924,1.2
1.0625,-0.35724,1.2
1.0625,-0.35524,1.2
1.0625,-0.35324,1.2
1.0625,-0.35124,1.2
1.0625,-0.34924,1.2
1.0625,-0.34724,1.2
1.0625,-0.34524,1.2
1.0625,-0.34324,1.2
1.0625,-0.34124,1.2
1.0625,-0.33924,1.2
1.0625,-0.33724,1.2
1.0625,-0.33524,1.2
1.0625,-0.33324,1.2
1.0625,-0.33124,1.2
1.0625,-0.32924,1.2
1.0625,-0.32724,1.2
1.0625,-0.32524,1.2
1.0625,-0.32324,1.2
1.0625,-0.32124,1.2
1.0625,-0.31924,1.2
1.0625,-0.31724,1.2
1.0625,-0.31524,1.2
1.0625,-0.31324,1.2
1.0625,-0.31124,1.2
1.0625,-0.30924,1.2
1.0625,-0.30724,1.2
1.0625,-0.30524,1.2
1.0625,-0.30324,1.2
1.0625,-0.30124,1.2
1.0625,-0.29924,1.2
1.0625,-0.29724,1.2
1.0625,-0.29524,1.2
1.0625,-0.29324,1.2
1.0625,-0.29124,1.2
